id,worth in Billion USD,age,gender,Country,image,name,industry,company_name,GDP in Billions USD
5390,112.0,54.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d920d31358e4955adf197/416x416.jpg?background=000000&cropX1=755&cropX2=2357&cropY1=494&cropY2=2097,Jeff Bezos,Technology , Amazon,20494.1
6732,48.8,45.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d5098d4bbe6f37dd9ff6bc/416x416.jpg?background=000000&cropX1=1176&cropX2=2904&cropY1=222&cropY2=1950,Larry Page,Technology , Google,20494.1
9671,46.4,70.0,None,United States,https://specials-images.forbesimg.com/imageserve/56d1b7cce4b0c144a7f6639f/416x416.jpg?background=000000&cropX1=110&cropX2=516&cropY1=35&cropY2=441,Jim Walton,Fashion & Retail , Walmart,20494.1
2676,29.6,80.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d930431358e4955adf1bb/416x416.jpg?background=000000&cropX1=1463&cropX2=2400&cropY1=35&cropY2=972,Phil Knight,Fashion & Retail , Nike,20494.1
9310,21.7,65.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/57f4fbeb4bbe6f75c4fda22d/416x416.jpg?background=000000&cropX1=82&cropX2=675&cropY1=8&cropY2=601,Paul Allen,Technology ," Microsoft, investments",20494.1
9564,20.0,80.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d914e4bbe6f2652f61c2f/416x416.jpg?background=000000&cropX1=2670&cropX2=3520&cropY1=341&cropY2=1190,James Simons,Finance and Investments , hedge funds,20494.1
1746,19.9,46.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d90fd4bbe6f2652f61c15/416x416.jpg?background=000000&cropX1=0&cropX2=1999&cropY1=159&cropY2=2159,Elon Musk,Automotive , Tesla Motors,20494.1
4008,18.8,54.0,Female,United States,https://specials-images.forbesimg.com/imageserve/5a270a504bbe6f37e65991c9/416x416.jpg?background=000000&cropX1=1150&cropX2=4486&cropY1=0&cropY2=3333,Laurene Powell Jobs,Philanthropy/NGO ," Apple, Disney",20494.1
1155,15.9,56.0,None,United States,https:http://specials-images.forbesimg.com/imageserve/57e570c54bbe6f24d1f891b6/416x416.jpg?background=000000&cropX1=63&cropX2=615&cropY1=68&cropY2=621,Abigail Johnson,Finance and Investments , money management,20494.1
2625,14.0,33.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246,Dustin Moskovitz,Technology , Facebook,20494.1
4623,13.0,78.0,Male,United States,https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746,Philip Anschutz,Finance and Investments , investments,20494.1
2545,12.9,81.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713,Leonard Lauder,Fashion & Retail , Estee Lauder,20494.1
7416,11.6,65.0,Male,United States,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652,Andrew Beal,Finance and Investments ," banks, real estate",20494.1
6955,11.5,78.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394,"John Menard, Jr.",Fashion & Retail , home improvement stores,20494.1
1665,10.5,51.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263,Pierre Omidyar,Technology , eBay,20494.1
4189,8.7,73.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d587514bbe6f37dda0038a/416x416.jpg?background=000000&cropX1=308&cropX2=1456&cropY1=192&cropY2=1341,Katharine Rayner,Media & Entertainment , media,20494.1
1242,8.5,89.0,Male,United States,https://specials-images.forbesimg.com/imageserve/9032bff5e34d21282fd3b61994953d63/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=42&cropY2=786,Gordon Moore,Technology , Intel,20494.1
7892,7.6,78.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d58aee31358e542c03572a/416x416.jpg?background=000000&cropX1=1246&cropX2=4470&cropY1=56&cropY2=3280,Stephen Ross,Real Estate , real estate,20494.1
7512,7.4,84.0,Female,United States,https://specials-images.forbesimg.com/imageserve/5a7e00d831358e4955ad0b9f/416x416.jpg?background=000000&cropX1=521&cropX2=2885&cropY1=0&cropY2=2362,Pauline Macmillan Keinath,Food and Beverage , Cargill,20494.1
3069,7.3,55.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8da8354bbe6f2652f6206b/416x416.jpg?background=000000&cropX1=488&cropX2=1210&cropY1=151&cropY2=873,Sun Hongbin,Real Estate , real estate,20494.1
7112,6.6,69.0,Female,United States,https:http://specials-images.forbesimg.com/imageserve/d5242b8b4379e926c18797a1c2138840/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=300&cropY2=1044,Ann Walton Kroenke,Fashion & Retail , Walmart,20494.1
3175,6.5,66.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d591dda7ea436b47b374d0/416x416.jpg?background=000000&cropX1=74&cropX2=904&cropY1=170&cropY2=1000,Leon Black,Finance and Investments , private equity,20494.1
7150,6.4,67.0,Male,United States,https://specials-images.forbesimg.com/imageserve/239960e569e988f52709225581a9680b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=71&cropY2=815,David Shaw,Finance and Investments , hedge funds,20494.1
3375,6.4,79.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/47d41e6a7ea49d31cbada544a1ce4e5b/416x416.jpg?background=000000&cropX1=72&cropX2=623&cropY1=156&cropY2=707,John A. Sobrato,Real Estate , real estate,20494.1
5999,6.3,56.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/06641e28ba282906e7bed9e77d91e147/416x416.jpg?background=000000&cropX1=60&cropX2=704&cropY1=63&cropY2=708,Daniel Gilbert,Finance and Investments , Quicken Loans,20494.1
5816,6.2,73.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d590eea7ea436b47b3749e/416x416.jpg?background=000000&cropX1=266&cropX2=966&cropY1=8&cropY2=708,Richard Kinder,Energy , pipelines,20494.1
6553,6.0,88.0,None,United States,https:http://specials-images.forbesimg.com/imageserve/16a0f086c025bdce59c284f3d75123e0/416x416.jpg?background=000000&cropX1=156&cropX2=588&cropY1=93&cropY2=525,Whitney Macmillan,Food and Beverage , Cargill,20494.1
1657,5.9,53.0,Female,United States,https://specials-images.forbesimg.com/imageserve/d4e1b786bed9a846ef47921e722ebb05/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=84&cropY2=827,Marijke Mars,Food and Beverage ," candy, pet food",20494.1
6055,5.8,81.0,,United States,https://specials-images.forbesimg.com/imageserve/59d65c8c31358e542c035e22/416x416.jpg?background=000000&cropX1=447&cropX2=2640&cropY1=319&cropY2=2512,Tom & Judy Love,Fashion & Retail , retail & gas stations,20494.1
6303,5.8,83.0,Male,United States,https://specials-images.forbesimg.com/imageserve/198d7ce586e3b44a8067f1e6bdd424f2/416x416.jpg?background=000000&cropX1=282&cropX2=491&cropY1=160&cropY2=369,Dennis Washington,Logistics ," construction, mining",20494.1
3929,5.6,55.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d7e06331358e542c036d4d/416x416.jpg?background=000000&cropX1=920&cropX2=2166&cropY1=1080&cropY2=2326,Jen-Hsun Huang,Technology , semiconductors,20494.1
2201,5.6,85.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d596e94bbe6f37dda00492/416x416.jpg?background=000000&cropX1=1056&cropX2=2599&cropY1=320&cropY2=1863,Charles Johnson,Finance and Investments , money management,20494.1
5429,5.6,75.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8da95231358e4955adf510/416x416.jpg?background=000000&cropX1=765&cropX2=3552&cropY1=297&cropY2=3084,Jerry Jones,Sports , Dallas Cowboys,20494.1
1256,5.6,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8da99e4bbe6f2652f620cd/416x416.jpg?background=000000&cropX1=9&cropX2=2000&cropY1=304&cropY2=2297,Richard Lefrak,Real Estate , real estate,20494.1
4414,5.5,71.0,None,United States,https://specials-images.forbesimg.com/imageserve/59148f4131358e03e558fd14/416x416.jpg?background=000000&cropX1=92&cropX2=377&cropY1=145&cropY2=430,Diane Hendricks,Construction & Engineering , roofing,20494.1
2007,5.5,55.0,None,United States,https://specials-images.forbesimg.com/imageserve/9efa03c25417e97cae2969a1a4c60335/416x416.jpg?background=000000&cropX1=6&cropX2=663&cropY1=189&cropY2=846,Gabe Newell,Gambling & Casinos , videogames,20494.1
4211,5.4,79.0,Male,United States,https://specials-images.forbesimg.com/imageserve/57e0613b4bbe6f6781c525d6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=153&cropY2=897,"Edward Roski, Jr.",Real Estate , real estate,20494.1
9487,5.3,52.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a7de49131358e4955ad092f/416x416.jpg?background=000000&cropX1=1014&cropX2=4154&cropY1=126&cropY2=3264,David Filo,Technology , Yahoo,20494.1
6328,5.2,69.0,None,United States,https://specials-images.forbesimg.com/imageserve/55fa0dd9e4b0ffa7afe4acc0/416x416.jpg?background=000000&cropX1=34&cropX2=619&cropY1=60&cropY2=645,Israel Englander,Finance and Investments , hedge funds,20494.1
2165,5.0,82.0,Female,United States,https:http://specials-images.forbesimg.com/imageserve/0c186d731d1dfabdfc4d436fc9add327/416x416.jpg?background=000000&cropX1=169&cropX2=644&cropY1=27&cropY2=502,Martha Ingram,Media & Entertainment ," book distribution, transportation",20494.1
5924,5.0,60.0,Female,United States,https://specials-images.forbesimg.com/imageserve/83fbe5433dfa59f56151a75692d7107d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,Karen Pritzker,Service ," hotels, investments",20494.1
6094,4.9,70.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d67a6d31358e542c036094/416x416.jpg?background=000000&cropX1=491&cropX2=1750&cropY1=525&cropY2=1784,Robert Bass,Energy ," oil, investments",20494.1
2590,4.9,91.0,None,United States,https://specials-images.forbesimg.com/imageserve/04bf8bc05f398814c72260b756b2fc5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783,Charles Dolan,Media & Entertainment , cable television,20494.1
1737,4.9,48.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd57331358e4955adfab7/416x416.jpg?background=000000&cropX1=1830&cropX2=2481&cropY1=47&cropY2=698,John Overdeck,Finance and Investments , hedge funds,20494.1
1934,4.9,95.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d65d5a31358e542c035e47/416x416.jpg?background=000000&cropX1=0&cropX2=2289&cropY1=77&cropY2=2365,Sumner Redstone,Media & Entertainment , media,20494.1
5637,4.9,63.0,Male,United States,https://specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918,Reinhold Schmieding,Healthcare , medical devices,20494.1
7224,4.9,56.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd482a7ea431690140ad3/416x416.jpg?background=000000&cropX1=1463&cropX2=3000&cropY1=114&cropY2=1650,David Siegel,Finance and Investments , hedge funds,20494.1
1966,4.8,66.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d7b0a831358e542c036a26/416x416.jpg?background=000000&cropX1=604&cropX2=1623&cropY1=883&cropY2=1903,Trevor Rees-Jones,Energy , oil & gas,20494.1
5058,4.8,46.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a7e352131358e4955ad1283/416x416.jpg?background=000000&cropX1=921&cropX2=1675&cropY1=330&cropY2=1084,Daniel Ziff,Finance and Investments , investments,20494.1
7691,4.8,51.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/a79b15bcfbd8937c1b3ece8bea3b6d8e/416x416.jpg?background=000000&cropX1=0&cropX2=715&cropY1=2&cropY2=717,Robert Ziff,Finance and Investments , investments,20494.1
7789,4.7,56.0,Female,United States,https://specials-images.forbesimg.com/imageserve/5a811cf14bbe6f2652f545bd/416x416.jpg?background=000000&cropX1=200&cropX2=1698&cropY1=0&cropY2=1500,Gwendolyn Sontheim Meyer,Food and Beverage , Cargill,20494.1
4120,4.7,64.0,None,United States,https:http://specials-images.forbesimg.com/imageserve/033ba8ea1f4e0697e1ca957753400dc9/416x416.jpg?background=000000&cropX1=129&cropX2=651&cropY1=68&cropY2=590,J. Christopher Reyes,Food and Beverage , food distribution,20494.1
5570,4.5,80.0,None,United States,https://specials-images.forbesimg.com/imageserve/100d13fa2eecf478f9d1dce37f2f34c5/416x416.jpg?background=000000&cropX1=18&cropX2=675&cropY1=64&cropY2=721,Leonard Stern,Real Estate , real estate,20494.1
4700,4.3,60.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbd838a7ea436b47b39d0f/416x416.jpg?background=000000&cropX1=2976&cropX2=4431&cropY1=848&cropY2=2303,Tilman Fertitta,Food and Beverage ," Houston Rockets, entertainment",20494.1
1349,4.3,67.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd70b31358e4955adfb2a/416x416.jpg?background=000000&cropX1=876&cropX2=4433&cropY1=94&cropY2=3648,Terrence Pegula,Energy , natural gas,20494.1
3159,4.3,40.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbea1c31358e542c038325/416x416.jpg?background=000000&cropX1=729&cropX2=2443&cropY1=353&cropY2=2068,Robert Pera,Technology , wireless networking gear,20494.1
1644,4.3,86.0,None,United States,https://specials-images.forbesimg.com/imageserve/c71620af40d526c7e992f006ce03dc6f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=126&cropY2=870,Randall Rollins,Service , pest control,20494.1
9568,4.2,86.0,Male,United States,https://specials-images.forbesimg.com/imageserve/84531a01ca8f3d559caa46d711a72e4a/416x416.jpg?background=000000&cropX1=0&cropX2=1308&cropY1=204&cropY2=1511,"Clemmie Spangler, Jr.",Finance and Investments , investments,20494.1
3181,4.1,87.0,Male,United States,https://specials-images.forbesimg.com/imageserve/03c7983498df0671293104187649f1c0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,"H. Ross Perot, Sr.",Diversified ," computer services, real estate",20494.1
3016,4.1,27.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59162afb31358e03e5590bd9/416x416.jpg?background=000000&cropX1=1011&cropX2=4726&cropY1=32&cropY2=3744,Evan Spiegel,Technology , Snapchat,20494.1
1224,4.1,62.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d7eab04bbe6f37dda020cf/416x416.jpg?background=000000&cropX1=2496&cropX2=3723&cropY1=163&cropY2=1389,Kelcy Warren,Energy , pipelines,20494.1
2104,4.0,48.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59ef795e4bbe6f37dda1056d/416x416.jpg?background=000000&cropX1=1613&cropX2=3298&cropY1=1291&cropY2=2975,Ben Ashkenazy,Real Estate , real estate,20494.1
4356,4.0,53.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd78231358e4955adfbaa/416x416.jpg?background=000000&cropX1=0&cropX2=2168&cropY1=356&cropY2=2525,Dan Friedkin,Automotive , Toyota dealerships,20494.1
2341,4.0,63.0,None,United States,https://specials-images.forbesimg.com/imageserve/59dbd8bba7ea436b47b39d44/416x416.jpg?background=000000&cropX1=1200&cropX2=3680&cropY1=80&cropY2=2559,Michael Moritz,Technology , venture capital,20494.1
2157,4.0,58.0,None,United States,https://specials-images.forbesimg.com/imageserve/56cafcc7e4b062f6b59a354a/416x416.jpg?background=000000&cropX1=56&cropX2=703&cropY1=93&cropY2=741,Jeff Sutton,Real Estate , real estate,20494.1
6172,3.9,76.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d7ff5531358e542c036ed6/416x416.jpg?background=000000&cropX1=352&cropX2=1206&cropY1=124&cropY2=978,Harry Stine,Food and Beverage , agriculture,20494.1
1218,3.9,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59d800764bbe6f37dda021db/416x416.jpg?background=000000&cropX1=489&cropX2=1983&cropY1=247&cropY2=1740,Steven Udvar-Hazy,Service , aircraft leasing,20494.1
2601,3.8,34.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a8dda51a7ea431690140c1f/416x416.jpg?background=000000&cropX1=891&cropX2=3257&cropY1=303&cropY2=2667,Nathan Blecharczyk,Technology , Airbnb,20494.1
8180,3.8,35.0,None,United States,https://specials-images.forbesimg.com/imageserve/59d8056a31358e542c036f00/416x416.jpg?background=000000&cropX1=545&cropX2=2830&cropY1=1231&cropY2=3518,Brian Chesky,Technology , Airbnb,20494.1
4649,3.8,63.0,Male,United States,https://specials-images.forbesimg.com/imageserve/4f11bbb61e2f6e54d13d5d8d64b6af1a/416x416.jpg?background=000000&cropX1=5&cropX2=731&cropY1=61&cropY2=788,Jeff Greene,Real Estate ," real estate, investments",20494.1
5851,3.8,63.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,Henry Samueli,Technology , semiconductors,20494.1
4113,3.7,82.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dd4c6a7ea431690140b00/416x416.jpg?background=000000&cropX1=403&cropX2=1131&cropY1=270&cropY2=999,Nick Caporella,Food and Beverage , beverages,20494.1
4310,3.7,67.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbd16931358e542c038093/416x416.jpg?background=000000&cropX1=119&cropX2=540&cropY1=34&cropY2=455,Ken Fisher,Finance and Investments , money management,20494.1
9984,3.7,87.0,None,United States,https://specials-images.forbesimg.com/imageserve/f73950e018838a51ba68a5432c2b1111/416x416.jpg?background=000000&cropX1=0&cropX2=394&cropY1=103&cropY2=497,Imogene Powers Johnson,Manufacturing , cleaning products,20494.1
7450,3.7,59.0,Female,United States,https://specials-images.forbesimg.com/imageserve/2fac3c1d889947907719cf6947ae8980/416x416.jpg?background=000000&cropX1=34&cropX2=1086&cropY1=48&cropY2=1101,Winifred Johnson-Marquart,Manufacturing , cleaning products,20494.1
1026,3.6,53.0,Male,United States,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,"Edward Johnson, Iv.",Finance and Investments , money management,20494.1
2261,3.5,53.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbe59ba7ea436b47b39e9e/416x416.jpg?background=000000&cropX1=871&cropX2=1714&cropY1=764&cropY2=1607,Joshua Harris,Finance and Investments , private equity,20494.1
4959,3.5,60.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbe96a31358e542c0382f6/416x416.jpg?background=000000&cropX1=227&cropX2=3304&cropY1=600&cropY2=3678,Douglas Leone,Finance and Investments , venture capital,20494.1
9019,3.4,64.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a8dd9654bbe6f2652f627b6/416x416.jpg?background=000000&cropX1=51&cropX2=2700&cropY1=108&cropY2=2757,Jimmy Haslam,Fashion & Retail ," gas stations, retail",20494.1
6199,3.4,76.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbef824bbe6f37dda038b6/416x416.jpg?background=000000&cropX1=800&cropX2=3166&cropY1=120&cropY2=2487,Steve Wynn,Gambling & Casinos ," casinos, hotels",20494.1
1625,3.3,76.0,Male,United States,https://specials-images.forbesimg.com/imageserve/480c54a2945f8faefb9d7ecc7c558370/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=84&cropY2=827,Sid Bass,Energy ," oil, investments",20494.1
2250,3.3,66.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dbe4314bbe6f37dda036ef/416x416.jpg?background=000000&cropX1=4&cropX2=1997&cropY1=103&cropY2=2096,Charles Cohen,Real Estate , real estate,20494.1
8728,3.2,55.0,None,United States,https://specials-images.forbesimg.com/imageserve/57e17e094bbe6f6781c52ddb/416x416.jpg?background=000000&cropX1=151&cropX2=744&cropY1=124&cropY2=717,Marc Rowan,Finance and Investments , private equity,20494.1
5200,3.2,67.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/9d68965dce3f7b7ef35b0630e212e048/416x416.jpg?background=000000&cropX1=150&cropX2=615&cropY1=13&cropY2=479,Mark Shoen,Automotive , U-Haul,20494.1
5900,3.1,75.0,Male,United States,https://specials-images.forbesimg.com/imageserve/58acca0e31358e1a35abc938/416x416.jpg?background=000000&cropX1=68&cropX2=719&cropY1=24&cropY2=675,Allan Goldman,Real Estate , real estate,20494.1
6281,3.1,72.0,Female,United States,https://specials-images.forbesimg.com/imageserve/5a7ba6754bbe6f2652f4f2d4/416x416.jpg?background=000000&cropX1=5&cropX2=1064&cropY1=87&cropY2=1147,Diane Kemper,Real Estate , real estate,20494.1
3222,3.1,70.0,None,United States,https://specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/416x416.jpg?background=000000&cropX1=219&cropX2=3262&cropY1=600&cropY2=3642,Romesh T. Wadhwani,Technology , software,20494.1
4244,3.0,86.0,Female,United States,https://specials-images.forbesimg.com/imageserve/59dd6c1431358e542c03936b/416x416.jpg?background=000000&cropX1=0&cropX2=888&cropY1=69&cropY2=957,Johnelle Hunt,Logistics , trucking,20494.1
2878,3.0,60.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a8ddd8da7ea431690140c5e/416x416.jpg?background=000000&cropX1=519&cropX2=2486&cropY1=34&cropY2=2000,Robert Sands,Food and Beverage , Food & Beverage,20494.1
9492,3.0,83.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/293b5d780b9470f179c7e090bb65d7ba/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=111&cropY2=855,Herbert Simon,Real Estate , real estate,20494.1
3434,3.0,66.0,None,United States,https://specials-images.forbesimg.com/imageserve/59dd43c04bbe6f37dda04a43/416x416.jpg?background=000000&cropX1=2035&cropX2=2775&cropY1=2370&cropY2=3111,Don Vultaggio,Food and Beverage , AriZona Beverages,20494.1
6874,2.9,76.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59e64f6331358e542c03d8cd/416x416.jpg?background=000000&cropX1=1815&cropX2=2451&cropY1=349&cropY2=985,Chuck Bundrant,Food and Beverage , fishing,20494.1
7835,2.9,64.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a825b3aa7ea431690135c09/416x416.jpg?background=000000&cropX1=444&cropX2=2978&cropY1=27&cropY2=2561,Randal Kirk,Healthcare , pharmaceuticals,20494.1
9514,2.9,62.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a8eec6831358e4955ae0a9c/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=150&cropY2=2151,Vincent Viola,Finance and Investments , electronic trading,20494.1
7885,2.8,71.0,None,United States,https://specials-images.forbesimg.com/imageserve/59dd30d731358e542c039102/416x416.jpg?background=000000&cropX1=522&cropX2=1590&cropY1=70&cropY2=1138,Daniel D'Aniello,Finance and Investments , private equity,20494.1
2845,2.8,58.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dd30d731358e542c039102/416x416.jpg?background=000000&cropX1=522&cropX2=1590&cropY1=70&cropY2=1138,Jim Davis,Service , staffing & recruiting,20494.1
8094,2.8,81.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dd74954bbe6f37dda04c11/416x416.jpg?background=000000&cropX1=403&cropX2=1805&cropY1=150&cropY2=1551,Mortimer Zuckerman,Real Estate ," real estate, media",20494.1
7057,2.7,72.0,Male,United States,https://specials-images.forbesimg.com/imageserve/2a96ddbe76c1eeed78fcd008987e09e8/416x416.jpg?background=000000&cropX1=58&cropX2=689&cropY1=132&cropY2=764,Bennett Dorrance,Food and Beverage , Campbell Soup,20494.1
8966,2.7,57.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8dfc694bbe6f2652f62cd8/416x416.jpg?background=000000&cropX1=106&cropX2=3224&cropY1=387&cropY2=3506,Reed Hastings,Media & Entertainment , Netflix,20494.1
3425,2.7,64.0,Male,United States,https://specials-images.forbesimg.com/imageserve/5a8ddc644bbe6f2652f62861/416x416.jpg?background=000000&cropX1=570&cropX2=1736&cropY1=124&cropY2=1291,Howard Schultz,Food and Beverage , Starbucks,20494.1
5178,2.7,73.0,Male,United States,https://specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771,Ty Warner,Real Estate ," real estate, plush toys",20494.1
1585,2.6,38.0,None,United States,https://specials-images.forbesimg.com/imageserve/5a8df498a7ea431690140fbb/416x416.jpg?background=000000&cropX1=1328&cropX2=2656&cropY1=38&cropY2=1365,Sean Parker,Technology , Facebook,20494.1
9273,2.6,61.0,Male,United States,https://specials-images.forbesimg.com/imageserve/57e181034bbe6f6781c52e18/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Warren Stephens,Finance and Investments , investment banking,20494.1
1491,2.5,62.0,Male,United States,https:http://specials-images.forbesimg.com/imageserve/db064336a2edd9c66daa21ddc22a8695/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768,Lee Bass,Energy ," oil, investments",20494.1
3834,2.5,56.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dfbb6c4bbe6f37dda06543/416x416.jpg?background=000000&cropX1=767&cropX2=1418&cropY1=488&cropY2=1139,Bert Beveridge,Food and Beverage , vodka,20494.1
1269,2.5,69.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59dd88d1a7ea436b47b3af5f/416x416.jpg?background=000000&cropX1=348&cropX2=1508&cropY1=208&cropY2=1367,Kenneth Feld,Media & Entertainment ," circus, live entertainment",20494.1
2560,2.5,45.0,Female,United States,https://specials-images.forbesimg.com/imageserve/59de7da7a7ea436b47b3b8f5/416x416.jpg?background=000000&cropX1=514&cropX2=1474&cropY1=227&cropY2=1187,Jane Lauder,Fashion & Retail , cosmetics,20494.1
6280,2.5,63.0,None,United States,https:http://specials-images.forbesimg.com/imageserve/a5191b847bd677e5f6bd8591568872c4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=300&cropY2=1044,Jeffrey Lorberbaum,Manufacturing , flooring,20494.1
4572,2.5,61.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59de4003a7ea436b47b3b50e/416x416.jpg?background=000000&cropX1=835&cropX2=3191&cropY1=238&cropY2=2592,Joe Mansueto,Finance and Investments , investment research,20494.1
4032,2.4,81.0,None,United States,https://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551,John Arrillaga,Real Estate , real estate,20494.1
5890,2.4,81.0,Male,United States,https://specials-images.forbesimg.com/imageserve/59de73b04bbe6f37dda057e7/416x416.jpg?background=000000&cropX1=819&cropX2=2165&cropY1=347&cropY2=1693,"Drayton Mclane, Jr.",Fashion & Retail ," Wal-Mart, logistics",20494.1
6616,2.4,58.0,None,United States,https://specials-images.forbesimg.com/imageserve/59b00d1da7ea434a34f36956/416x416.jpg?background=000000&cropX1=168&cropX2=3712&cropY1=634&cropY2=4180,Eric Smidt,Fashion & Retail , hardware stores,20494.1
